134 9 1 0
7 131 1 2
76 79 1 3
6 55 2 1
112 102 0 0
54 129 2 2
100 40 0 2
83 87 0 0
16 81 4 2
40 54 1 1
81 100 2 1
87 7 2 3
79 16 1 1
102 134 0 4
9 76 2 1
129 6 2 2
131 112 0 1
55 83 0 1
112 87 1 1
76 16 2 3
83 129 1 2
6 40 4 1
54 81 1 1
100 79 4 3
9 102 0 2
7 55 1 1
134 131 1 2
81 6 2 0
40 83 1 0
129 7 2 2
87 134 3 1
131 9 3 0
16 100 2 0
79 54 0 0
55 112 2 2
102 76 2 3
76 100 2 1
7 40 2 2
83 81 1 1
6 79 2 2
102 131 1 2
9 87 3 2
134 55 3 0
112 129 1 1
54 16 0 0
40 112 3 1
129 134 1 4
55 9 1 0
87 102 2 2
131 76 2 1
16 6 3 0
79 83 1 2
81 7 1 1
100 54 2 1
76 54 0 2
112 81 1 2
7 79 2 2
6 100 3 0
131 87 2 1
102 55 1 3
134 40 1 2
83 16 0 2
9 129 3 2
81 134 2 1
40 9 0 1
129 102 0 1
54 6 3 1
100 83 0 2
16 7 2 0
79 112 3 0
55 131 3 0
87 76 2 0
76 6 0 0
7 100 0 2
83 54 1 0
87 55 0 2
131 129 3 0
102 40 0 2
134 79 4 1
112 16 2 0
9 81 2 1
40 131 2 0
129 87 3 0
55 76 3 1
54 7 0 1
81 102 3 1
6 83 3 2
100 112 4 0
16 134 1 2
79 9 0 2
112 54 1 3
7 6 1 0
55 129 3 0
87 40 2 0
131 81 4 3
9 16 3 2
134 100 1 1
76 83 2 1
102 79 0 2
81 87 1 1
40 55 3 0
129 76 1 1
83 7 1 0
6 112 4 1
54 134 1 1
79 131 4 0
100 9 1 2
16 102 4 0
76 7 1 0
112 83 2 3
55 81 2 0
87 79 2 1
131 16 3 0
9 54 1 3
134 6 2 2
129 40 1 3
102 100 0 6
81 129 1 0
40 76 3 1
7 112 2 0
83 134 2 1
6 9 0 3
54 102 1 1
16 87 1 0
100 131 3 1
79 55 1 1
76 112 3 0
40 81 4 2
129 79 3 1
87 100 1 3
131 54 2 3
102 6 0 2
134 7 2 0
55 16 0 0
9 83 2 1
112 134 0 6
83 102 1 1
6 131 2 1
54 87 6 0
100 55 0 2
16 129 5 2
79 40 2 2
76 81 2 0
7 9 0 1
81 79 0 1
40 16 2 2
129 100 1 2
55 54 0 1
102 7 1 1
9 112 1 1
134 76 1 1
87 6 1 1
131 83 5 0
40 100 3 0
79 76 1 3
102 112 0 0
131 7 1 2
87 83 1 0
81 16 2 3
9 134 2 1
55 6 0 3
129 54 2 2
100 81 2 1
6 129 4 0
83 55 0 1
7 87 1 1
112 131 1 0
76 9 2 0
16 79 2 4
54 40 0 0
134 102 3 2
16 76 1 1
55 7 1 3
129 83 1 1
40 6 2 0
81 54 0 3
79 100 1 3
102 9 2 2
87 112 3 2
131 134 2 3
7 129 1 0
112 55 0 0
134 87 2 0
9 131 3 0
76 102 2 1
100 16 2 1
54 79 2 1
6 81 2 0
83 40 3 1
100 76 2 1
129 112 3 1
40 7 5 0
81 83 0 0
79 6 2 4
131 102 4 0
55 134 1 4
16 54 1 0
87 9 1 3
7 81 3 0
112 40 0 1
134 129 4 0
102 87 0 0
76 131 0 0
54 100 4 1
83 79 3 1
9 55 1 0
6 16 1 1
81 112 5 0
16 83 2 1
100 6 1 0
87 131 1 0
55 102 0 1
129 9 0 2
40 134 1 0
54 76 1 1
79 7 2 2
134 81 0 0
102 129 3 1
131 55 1 0
76 87 1 0
6 54 3 3
83 100 3 4
112 79 2 3
9 40 1 0
7 16 0 2
6 76 2 0
100 7 2 3
54 83 3 0
55 87 2 1
129 131 5 1
40 102 3 1
79 134 1 2
16 112 1 0
81 9 2 1
102 81 2 0
131 40 0 3
76 55 0 2
83 6 1 0
112 100 1 1
134 16 1 2
9 79 4 1
87 129 2 2
7 54 2 1
54 112 3 1
6 7 0 1
129 55 1 0
40 87 2 1
81 131 0 2
16 9 3 0
100 134 1 2
83 76 0 2
79 102 3 0
87 81 1 1
55 40 0 1
7 83 1 1
112 6 1 3
134 54 0 1
9 100 1 2
102 16 2 1
76 129 1 2
131 79 0 1
7 76 4 2
83 112 3 1
40 129 3 1
81 55 2 0
16 131 0 0
100 102 3 0
54 9 4 1
79 87 0 0
6 134 2 1
129 81 2 6
76 40 0 4
112 7 2 2
134 83 3 0
9 6 3 3
102 54 2 1
87 16 2 0
131 100 1 0
55 79 1 0
112 76 1 2
81 40 2 4
79 129 2 1
16 55 1 0
54 131 3 1
6 102 3 0
83 9 0 2
100 87 0 0
7 134 1 0
81 76 3 2
134 112 4 1
9 7 1 2
102 83 1 1
131 6 2 2
87 54 0 0
55 100 2 1
129 16 2 0
40 79 6 3
79 81 1 2
16 40 1 3
100 129 0 1
54 55 0 0
6 87 5 1
83 131 1 2
7 102 2 1
112 9 2 3
76 134 1 2
